Date,Time,NOx(GT),PT08.S1(CO)
2004-06-03,11:00:00,-200.0,986.75
2004-06-03,12:00:00,-200.0,979.75
2004-06-03,13:00:00,-200.0,966.0
2004-06-03,14:00:00,-200.0,904.5
2004-06-03,15:00:00,-200.0,903.0
2004-06-03,16:00:00,-200.0,914.0
2004-06-03,17:00:00,-200.0,1050.0
2004-06-03,18:00:00,-200.0,1043.0
2004-06-03,19:00:00,-200.0,1124.75
2004-06-03,20:00:00,-200.0,1058.25
2004-06-03,21:00:00,-200.0,951.0
2004-06-03,22:00:00,-200.0,943.5
2004-06-03,23:00:00,-200.0,958.75
2004-06-04,00:00:00,-200.0,974.0
2004-06-04,01:00:00,-200.0,880.0
2004-06-04,02:00:00,-200.0,852.5
2004-06-04,03:00:00,-200.0,912.25
2004-06-04,04:00:00,-200.0,862.75
2004-06-04,05:00:00,-200.0,728.75
2004-06-04,06:00:00,-200.0,830.0
2004-06-04,07:00:00,-200.0,1197.5
2004-06-04,08:00:00,-200.0,971.25
2004-06-04,09:00:00,-200.0,884.5
2004-06-04,10:00:00,-200.0,861.5
2004-06-04,11:00:00,-200.0,892.25
2004-06-04,12:00:00,-200.0,933.25
2004-06-04,13:00:00,-200.0,974.5
2004-06-04,14:00:00,-200.0,926.75
2004-06-04,15:00:00,-200.0,992.75
2004-06-04,16:00:00,-200.0,1053.0
2004-06-04,17:00:00,-200.0,1116.0
2004-06-04,18:00:00,-200.0,1096.75
2004-06-04,19:00:00,-200.0,1115.75
2004-06-04,20:00:00,-200.0,1056.75
2004-06-04,21:00:00,-200.0,973.25
2004-06-04,22:00:00,-200.0,1016.0
2004-06-04,23:00:00,-200.0,1119.5
2004-06-05,00:00:00,-200.0,1075.75
2004-06-05,01:00:00,-200.0,936.75
2004-06-05,02:00:00,-200.0,979.75
2004-06-05,03:00:00,-200.0,937.25
2004-06-05,04:00:00,37.0,851.75
2004-06-05,05:00:00,57.0,858.25
2004-06-05,06:00:00,131.0,962.5
2004-06-05,07:00:00,171.0,965.75
2004-06-05,08:00:00,187.0,982.5
2004-06-05,09:00:00,133.0,989.5
2004-06-05,10:00:00,87.0,891.25
2004-06-05,11:00:00,61.0,883.0
2004-06-05,12:00:00,86.0,913.75
2004-06-05,13:00:00,83.0,896.25
2004-06-05,14:00:00,61.0,841.25
2004-06-05,15:00:00,80.0,925.75
2004-06-05,16:00:00,110.0,1132.5
2004-06-05,17:00:00,108.0,1041.5
2004-06-05,18:00:00,134.0,1123.75
2004-06-05,19:00:00,133.0,1157.0
2004-06-05,20:00:00,118.0,988.75
2004-06-05,21:00:00,17.0,840.75
2004-06-05,22:00:00,26.0,916.25
2004-06-05,23:00:00,55.0,1008.25
2004-06-06,00:00:00,39.0,894.75
2004-06-06,01:00:00,15.0,810.25
2004-06-06,02:00:00,47.0,968.25
2004-06-06,03:00:00,-200.0,921.5
2004-06-06,04:00:00,49.0,892.25
2004-06-06,05:00:00,21.0,805.5
2004-06-06,06:00:00,33.0,827.25
2004-06-06,07:00:00,63.0,880.75
2004-06-06,08:00:00,73.0,876.66666666667
2004-06-06,09:00:00,51.0,784.25
2004-06-06,10:00:00,61.0,805.75
2004-06-06,11:00:00,52.0,775.25
2004-06-06,12:00:00,49.0,773.0
2004-06-06,13:00:00,40.0,734.25
2004-06-06,14:00:00,36.0,756.5
2004-06-06,15:00:00,51.0,817.25
2004-06-06,16:00:00,56.0,815.0
2004-06-06,17:00:00,71.0,843.75
2004-06-06,18:00:00,79.0,880.25
2004-06-06,19:00:00,117.0,906.0
2004-06-06,20:00:00,127.0,903.5
2004-06-06,21:00:00,118.0,876.5
2004-06-06,22:00:00,130.0,917.5
2004-06-06,23:00:00,131.0,930.25
2004-06-07,00:00:00,102.0,870.25
2004-06-07,01:00:00,48.0,792.5
2004-06-07,02:00:00,22.0,759.5
2004-06-07,03:00:00,-200.0,733.0
2004-06-07,04:00:00,22.0,726.25
2004-06-07,05:00:00,44.0,731.75
2004-06-07,06:00:00,167.0,933.25
2004-06-07,07:00:00,220.0,1061.0
2004-06-07,08:00:00,285.0,1200.5
2004-06-07,09:00:00,272.0,1064.75
2004-06-07,10:00:00,238.0,1074.5
2004-06-07,11:00:00,207.0,998.0
2004-06-07,12:00:00,152.0,921.5
2004-06-07,13:00:00,185.0,1023.25
2004-06-07,14:00:00,184.0,1039.0
2004-06-07,15:00:00,205.0,1054.25
2004-06-07,16:00:00,172.0,1022.25
2004-06-07,17:00:00,227.0,1082.0
2004-06-07,18:00:00,187.0,1056.25
2004-06-07,19:00:00,290.0,1243.25
2004-06-07,20:00:00,155.0,1029.25
2004-06-07,21:00:00,108.0,1003.75
2004-06-07,22:00:00,94.0,978.75
2004-06-07,23:00:00,103.0,971.75
2004-06-08,00:00:00,78.0,941.75
2004-06-08,01:00:00,38.0,825.0
2004-06-08,02:00:00,26.0,780.25
2004-06-08,03:00:00,-200.0,745.75
2004-06-08,04:00:00,19.0,733.75
2004-06-08,05:00:00,35.0,784.75
2004-06-08,06:00:00,126.0,945.75
2004-06-08,07:00:00,309.0,1200.75
2004-06-08,08:00:00,376.0,1376.5
2004-06-08,09:00:00,441.0,1345.5
2004-06-08,10:00:00,309.0,1229.5
2004-06-08,11:00:00,220.0,1160.25
2004-06-08,12:00:00,168.0,1146.0
2004-06-08,13:00:00,149.0,1078.25
2004-06-08,14:00:00,160.0,1111.0
2004-06-08,15:00:00,177.0,1082.75
2004-06-08,16:00:00,-200.0,1056.0
2004-06-08,17:00:00,176.0,1219.5
2004-06-08,18:00:00,202.0,1267.75
2004-06-08,19:00:00,255.0,1256.0
2004-06-08,20:00:00,210.0,1212.75
2004-06-08,21:00:00,157.0,1144.5
2004-06-08,22:00:00,96.0,1049.5
2004-06-08,23:00:00,59.0,971.75
2004-06-09,00:00:00,81.0,1020.0
2004-06-09,01:00:00,40.0,933.5
2004-06-09,02:00:00,42.0,913.5
2004-06-09,03:00:00,-200.0,824.0
2004-06-09,04:00:00,31.0,816.5
2004-06-09,05:00:00,54.0,832.5
2004-06-09,06:00:00,88.0,934.5
2004-06-09,07:00:00,261.0,1297.25
2004-06-09,08:00:00,357.0,1495.5
2004-06-09,09:00:00,265.0,1200.5
2004-06-09,10:00:00,247.0,1266.5
2004-06-09,11:00:00,189.0,1224.25
2004-06-09,12:00:00,168.0,1246.5
2004-06-09,13:00:00,183.0,1182.75
2004-06-09,14:00:00,157.0,1077.5
2004-06-09,15:00:00,113.0,1076.25
2004-06-09,16:00:00,140.0,1051.75
2004-06-09,17:00:00,230.0,1286.75
2004-06-09,18:00:00,277.0,1460.0
2004-06-09,19:00:00,295.0,1356.5
2004-06-09,20:00:00,212.0,1233.75
2004-06-09,21:00:00,151.0,1150.75
2004-06-09,22:00:00,110.0,1064.75
2004-06-09,23:00:00,83.0,983.75
2004-06-10,00:00:00,48.0,937.75
2004-06-10,01:00:00,27.0,878.25
2004-06-10,02:00:00,48.0,919.0
2004-06-10,03:00:00,-200.0,835.75
2004-06-10,04:00:00,33.0,813.75
2004-06-10,05:00:00,75.0,872.0
2004-06-10,06:00:00,101.0,949.0
2004-06-10,07:00:00,214.0,1226.5
2004-06-10,08:00:00,290.0,1360.25
2004-06-10,09:00:00,311.0,1317.75
2004-06-10,10:00:00,234.0,1196.0
2004-06-10,11:00:00,157.0,1152.0
2004-06-10,12:00:00,165.0,1219.5
2004-06-10,13:00:00,137.0,1182.0
2004-06-10,14:00:00,149.0,1167.25
2004-06-10,15:00:00,140.0,1141.75
2004-06-10,16:00:00,139.0,1157.25
2004-06-10,17:00:00,221.0,1274.25
2004-06-10,18:00:00,318.0,1371.5
2004-06-10,19:00:00,363.0,1372.75
2004-06-10,20:00:00,341.0,1290.0
2004-06-10,21:00:00,163.0,1056.25
2004-06-10,22:00:00,157.0,1115.75
2004-06-10,23:00:00,202.0,1105.75
2004-06-11,00:00:00,102.0,1017.75
2004-06-11,01:00:00,70.0,918.75
2004-06-11,02:00:00,41.0,806.5
2004-06-11,03:00:00,-200.0,787.25
2004-06-11,04:00:00,36.0,789.25
2004-06-11,05:00:00,68.0,825.25
2004-06-11,06:00:00,92.0,911.75
2004-06-11,07:00:00,332.0,1339.0
2004-06-11,08:00:00,333.0,1354.5
2004-06-11,09:00:00,298.0,1250.0
2004-06-11,10:00:00,-200.0,1105.25
2004-06-11,11:00:00,146.0,1076.0
2004-06-11,12:00:00,120.0,1095.5
2004-06-11,13:00:00,108.0,1093.0
2004-06-11,14:00:00,109.0,1026.6666666667
2004-06-11,15:00:00,124.0,1026.25
2004-06-11,16:00:00,127.0,1015.25
2004-06-11,17:00:00,185.0,1027.5
2004-06-11,18:00:00,230.0,1074.25
2004-06-11,19:00:00,265.0,1124.0
2004-06-11,20:00:00,261.0,1110.5
2004-06-11,21:00:00,219.0,1061.75
2004-06-11,22:00:00,180.0,1072.0
2004-06-11,23:00:00,108.0,935.75
2004-06-12,00:00:00,98.0,988.25
2004-06-12,01:00:00,57.0,923.5
2004-06-12,02:00:00,36.0,839.0
2004-06-12,03:00:00,-200.0,825.75
2004-06-12,04:00:00,45.0,853.0
2004-06-12,05:00:00,87.0,918.25
2004-06-12,06:00:00,62.0,890.25
2004-06-12,07:00:00,65.0,865.25
2004-06-12,08:00:00,125.0,1003.0
2004-06-12,09:00:00,157.0,1123.0
2004-06-12,10:00:00,171.0,1145.75
2004-06-12,11:00:00,119.0,1109.5
2004-06-12,12:00:00,110.0,1125.5
2004-06-12,13:00:00,95.0,1066.5
2004-06-12,14:00:00,58.0,1008.0
2004-06-12,15:00:00,69.0,1062.0
2004-06-12,16:00:00,76.0,1082.25
2004-06-12,17:00:00,63.0,1042.0
2004-06-12,18:00:00,51.0,1022.25
2004-06-12,19:00:00,46.0,1023.5
2004-06-12,20:00:00,52.0,1047.75
2004-06-12,21:00:00,84.0,1153.0
2004-06-12,22:00:00,130.0,1195.0
2004-06-12,23:00:00,147.0,1245.0
2004-06-13,00:00:00,126.0,1085.75
2004-06-13,01:00:00,47.0,971.5
2004-06-13,02:00:00,24.0,880.25
2004-06-13,03:00:00,-200.0,905.5
2004-06-13,04:00:00,25.0,878.75
2004-06-13,05:00:00,21.0,841.5
2004-06-13,06:00:00,25.0,796.75
2004-06-13,07:00:00,25.0,795.5
2004-06-13,08:00:00,30.0,767.0
2004-06-13,09:00:00,42.0,783.75
2004-06-13,10:00:00,52.0,810.5
2004-06-13,11:00:00,62.0,838.0
2004-06-13,12:00:00,67.0,820.5
2004-06-13,13:00:00,47.0,793.25
2004-06-13,14:00:00,35.0,793.5
2004-06-13,15:00:00,45.0,821.25
2004-06-13,16:00:00,53.0,848.5
2004-06-13,17:00:00,57.0,851.5
2004-06-13,18:00:00,71.0,847.25
2004-06-13,19:00:00,67.0,848.75
2004-06-13,20:00:00,75.0,865.0
2004-06-13,21:00:00,65.0,848.25
2004-06-13,22:00:00,45.0,806.5
2004-06-13,23:00:00,46.0,814.0
2004-06-14,00:00:00,33.0,784.75
2004-06-14,01:00:00,19.0,747.75
2004-06-14,02:00:00,9.0,715.5
2004-06-14,03:00:00,-200.0,708.0
2004-06-14,04:00:00,12.0,724.25
2004-06-14,05:00:00,21.0,748.0
2004-06-14,06:00:00,66.0,888.0
2004-06-14,07:00:00,137.0,972.5
2004-06-14,08:00:00,151.0,993.0
2004-06-14,09:00:00,115.0,928.75
2004-06-14,10:00:00,118.0,962.0
2004-06-14,11:00:00,95.0,906.25
2004-06-14,12:00:00,86.0,914.75
2004-06-14,13:00:00,85.0,928.0
2004-06-14,14:00:00,66.0,855.25
2004-06-14,15:00:00,74.0,920.25
2004-06-14,16:00:00,108.0,916.5
2004-06-14,17:00:00,150.0,1072.25
2004-06-14,18:00:00,157.0,999.5
2004-06-14,19:00:00,93.0,913.5
2004-06-14,20:00:00,76.0,887.75
2004-06-14,21:00:00,57.0,850.75
2004-06-14,22:00:00,64.0,869.75
2004-06-14,23:00:00,59.0,882.5
2004-06-15,00:00:00,68.0,885.75
2004-06-15,01:00:00,31.0,791.5
2004-06-15,02:00:00,21.0,753.5
2004-06-15,03:00:00,-200.0,732.0
2004-06-15,04:00:00,24.0,769.75
2004-06-15,05:00:00,38.0,796.5
2004-06-15,06:00:00,92.0,914.5
2004-06-15,07:00:00,311.0,1287.25
2004-06-15,08:00:00,260.0,1195.0
2004-06-15,09:00:00,181.0,1002.5
2004-06-15,10:00:00,177.0,1036.75
2004-06-15,11:00:00,180.0,1113.5
2004-06-15,12:00:00,174.0,1084.75
2004-06-15,13:00:00,140.0,1023.5
2004-06-15,14:00:00,122.0,1016.5
2004-06-15,15:00:00,189.0,1052.75
2004-06-15,16:00:00,169.0,1065.25
2004-06-15,17:00:00,172.0,1135.5
2004-06-15,18:00:00,154.0,1099.5
2004-06-15,19:00:00,192.0,1143.0
2004-06-15,20:00:00,160.0,1083.25
2004-06-15,21:00:00,110.0,1009.0
2004-06-15,22:00:00,97.0,969.0
2004-06-15,23:00:00,124.0,1028.5
2004-06-16,00:00:00,108.0,1064.25
2004-06-16,01:00:00,61.0,986.25
2004-06-16,02:00:00,34.0,872.25
2004-06-16,03:00:00,-200.0,839.5
2004-06-16,04:00:00,24.0,811.5
2004-06-16,05:00:00,27.0,809.75
2004-06-16,06:00:00,70.0,935.5
2004-06-16,07:00:00,176.0,1244.25
2004-06-16,08:00:00,310.0,1439.75
2004-06-16,09:00:00,221.0,1180.25
2004-06-16,10:00:00,168.0,1125.75
2004-06-16,11:00:00,109.0,1004.5
2004-06-16,12:00:00,102.0,1032.0
2004-06-16,13:00:00,129.0,1086.5
2004-06-16,14:00:00,117.0,1089.5
2004-06-16,15:00:00,112.0,1071.75
2004-06-16,16:00:00,122.0,1100.5
2004-06-16,17:00:00,114.0,1111.25
2004-06-16,18:00:00,111.0,1047.75
2004-06-16,19:00:00,158.0,1197.0
2004-06-16,20:00:00,202.0,1173.25
2004-06-16,21:00:00,166.0,1075.3333333333
2004-06-16,22:00:00,143.0,1066.75
2004-06-16,23:00:00,122.0,1059.5
2004-06-17,00:00:00,113.0,1081.0
2004-06-17,01:00:00,109.0,1017.25
2004-06-17,02:00:00,53.0,836.25
2004-06-17,03:00:00,-200.0,830.75
2004-06-17,04:00:00,32.0,804.0
2004-06-17,05:00:00,35.0,797.5
2004-06-17,06:00:00,123.0,966.25
2004-06-17,07:00:00,254.0,1276.5
2004-06-17,08:00:00,300.0,1334.5
2004-06-17,09:00:00,281.0,1297.25
2004-06-17,10:00:00,169.0,1040.5
2004-06-17,11:00:00,152.0,1026.75
2004-06-17,12:00:00,127.0,1037.0
2004-06-17,13:00:00,118.0,1013.5
2004-06-17,14:00:00,120.0,1007.0
2004-06-17,15:00:00,125.0,998.0
2004-06-17,16:00:00,117.0,1014.0
2004-06-17,17:00:00,166.0,1157.25
2004-06-17,18:00:00,180.0,1225.0
2004-06-17,19:00:00,172.0,1130.5
2004-06-17,20:00:00,160.0,1110.75
2004-06-17,21:00:00,103.0,976.25
2004-06-17,22:00:00,87.0,1015.75
2004-06-17,23:00:00,147.0,1176.5
2004-06-18,00:00:00,120.0,1013.0
2004-06-18,01:00:00,63.0,886.0
2004-06-18,02:00:00,30.0,790.5
2004-06-18,03:00:00,-200.0,762.25
2004-06-18,04:00:00,19.0,740.25
2004-06-18,05:00:00,27.0,774.75
2004-06-18,06:00:00,65.0,871.5
2004-06-18,07:00:00,169.0,1123.25
2004-06-18,08:00:00,244.0,1306.25
2004-06-18,09:00:00,274.0,1237.0
2004-06-18,10:00:00,202.0,1142.75
2004-06-18,11:00:00,186.0,1169.75
2004-06-18,12:00:00,153.0,1116.25
2004-06-18,13:00:00,112.0,1054.0
2004-06-18,14:00:00,117.0,1083.25
2004-06-18,15:00:00,109.0,1078.25
2004-06-18,16:00:00,133.0,1104.25
2004-06-18,17:00:00,185.0,1169.5
2004-06-18,18:00:00,167.0,1090.75
2004-06-18,19:00:00,218.0,1215.75
2004-06-18,20:00:00,171.0,1124.5
2004-06-18,21:00:00,78.0,970.75
2004-06-18,22:00:00,84.0,1061.5
2004-06-18,23:00:00,110.0,1140.0
2004-06-19,00:00:00,87.0,1037.75
2004-06-19,01:00:00,58.0,934.75
2004-06-19,02:00:00,39.0,861.25
2004-06-19,03:00:00,-200.0,839.0
2004-06-19,04:00:00,38.0,850.25
2004-06-19,05:00:00,41.0,817.0
2004-06-19,06:00:00,47.0,825.0
2004-06-19,07:00:00,72.0,921.25
2004-06-19,08:00:00,100.0,1030.75
2004-06-19,09:00:00,104.0,1091.5
2004-06-19,10:00:00,109.0,1095.0
2004-06-19,11:00:00,103.0,1097.0
2004-06-19,12:00:00,75.0,1101.3333333333
2004-06-19,13:00:00,72.0,1060.25
2004-06-19,14:00:00,56.0,-200.0
2004-06-19,15:00:00,51.0,-200.0
2004-06-19,16:00:00,52.0,-200.0
2004-06-19,17:00:00,46.0,-200.0
2004-06-19,18:00:00,44.0,-200.0
2004-06-19,19:00:00,72.0,-200.0
2004-06-19,20:00:00,88.0,-200.0
2004-06-19,21:00:00,56.0,-200.0
2004-06-19,22:00:00,82.0,-200.0
2004-06-19,23:00:00,125.0,-200.0
2004-06-20,00:00:00,144.0,-200.0
2004-06-20,01:00:00,54.0,-200.0
2004-06-20,02:00:00,48.0,-200.0
2004-06-20,03:00:00,-200.0,-200.0
2004-06-20,04:00:00,41.0,-200.0
2004-06-20,05:00:00,40.0,-200.0
2004-06-20,06:00:00,48.0,-200.0
2004-06-20,07:00:00,44.0,-200.0
2004-06-20,08:00:00,59.0,-200.0
2004-06-20,09:00:00,59.0,-200.0
2004-06-20,10:00:00,53.0,-200.0
2004-06-20,11:00:00,42.0,-200.0
2004-06-20,12:00:00,43.0,-200.0
2004-06-20,13:00:00,23.0,-200.0
2004-06-20,14:00:00,22.0,-200.0
2004-06-20,15:00:00,37.0,-200.0
2004-06-20,16:00:00,53.0,-200.0
2004-06-20,17:00:00,68.0,-200.0
2004-06-20,18:00:00,125.0,-200.0
2004-06-20,19:00:00,96.0,-200.0
2004-06-20,20:00:00,75.0,-200.0
2004-06-20,21:00:00,74.0,-200.0
2004-06-20,22:00:00,92.0,-200.0
2004-06-20,23:00:00,136.0,-200.0
2004-06-21,00:00:00,119.0,-200.0
2004-06-21,01:00:00,76.0,-200.0
2004-06-21,02:00:00,21.0,-200.0
2004-06-21,03:00:00,-200.0,-200.0
2004-06-21,04:00:00,15.0,732.0
2004-06-21,05:00:00,52.0,809.0
2004-06-21,06:00:00,85.0,934.25
2004-06-21,07:00:00,177.0,1131.5
2004-06-21,08:00:00,232.0,1220.5
2004-06-21,09:00:00,201.0,1024.0
2004-06-21,10:00:00,134.0,938.0
2004-06-21,11:00:00,104.0,868.75
2004-06-21,12:00:00,89.0,846.0
2004-06-21,13:00:00,66.0,837.75
2004-06-21,14:00:00,85.0,874.5
2004-06-21,15:00:00,105.0,907.0
2004-06-21,16:00:00,99.0,888.5
2004-06-21,17:00:00,132.0,969.25
2004-06-21,18:00:00,186.0,1051.0
2004-06-21,19:00:00,174.0,1042.75
2004-06-21,20:00:00,149.0,1042.5
2004-06-21,21:00:00,114.0,1006.75
2004-06-21,22:00:00,92.0,965.75
2004-06-21,23:00:00,75.0,920.0
2004-06-22,00:00:00,74.0,889.25
2004-06-22,01:00:00,35.0,825.0
2004-06-22,02:00:00,22.0,757.5
2004-06-22,03:00:00,-200.0,734.66666666667
2004-06-22,04:00:00,24.0,719.25
2004-06-22,05:00:00,30.0,756.75
2004-06-22,06:00:00,93.0,889.5
2004-06-22,07:00:00,332.0,1180.75
2004-06-22,08:00:00,387.0,1332.0
2004-06-22,09:00:00,267.0,1128.25
2004-06-22,10:00:00,269.0,1127.5
2004-06-22,11:00:00,193.0,1064.0
2004-06-22,12:00:00,239.0,1139.25
2004-06-22,13:00:00,232.0,1120.5
2004-06-22,14:00:00,152.0,1032.25
2004-06-22,15:00:00,115.0,1039.75
2004-06-22,16:00:00,169.0,1075.75
2004-06-22,17:00:00,226.0,1176.5
2004-06-22,18:00:00,218.0,1195.75
2004-06-22,19:00:00,245.0,1204.0
2004-06-22,20:00:00,236.0,1166.25
2004-06-22,21:00:00,104.0,958.75
2004-06-22,22:00:00,104.0,1004.0
2004-06-22,23:00:00,144.0,1050.25
2004-06-23,00:00:00,79.0,965.25
2004-06-23,01:00:00,51.0,849.0
2004-06-23,02:00:00,38.0,808.5
2004-06-23,03:00:00,-200.0,777.25
2004-06-23,04:00:00,24.0,768.0
2004-06-23,05:00:00,30.0,768.0
2004-06-23,06:00:00,73.0,917.0
2004-06-23,07:00:00,305.0,1252.25
2004-06-23,08:00:00,295.0,1224.0
2004-06-23,09:00:00,331.0,1276.5
2004-06-23,10:00:00,304.0,1149.25
2004-06-23,11:00:00,210.0,1090.5
2004-06-23,12:00:00,163.0,1052.75
2004-06-23,13:00:00,132.0,1022.75
2004-06-23,14:00:00,126.0,1084.75
2004-06-23,15:00:00,150.0,1115.75
2004-06-23,16:00:00,171.0,1111.0
2004-06-23,17:00:00,234.0,1210.25
2004-06-23,18:00:00,251.0,1249.5
2004-06-23,19:00:00,294.0,1296.5
2004-06-23,20:00:00,300.0,1313.25
2004-06-23,21:00:00,159.0,1145.75
2004-06-23,22:00:00,176.0,1198.75
2004-06-23,23:00:00,192.0,1274.25
2004-06-24,00:00:00,152.0,1242.5
2004-06-24,01:00:00,63.0,1054.0
2004-06-24,02:00:00,35.0,962.25
2004-06-24,03:00:00,-200.0,914.75
2004-06-24,04:00:00,21.0,870.5
2004-06-24,05:00:00,41.0,876.75
2004-06-24,06:00:00,48.0,893.25
2004-06-24,07:00:00,102.0,1030.0
2004-06-24,08:00:00,111.0,1059.0
2004-06-24,09:00:00,93.0,1019.5
2004-06-24,10:00:00,118.0,1044.5
2004-06-24,11:00:00,93.0,1029.0
2004-06-24,12:00:00,56.0,959.0
2004-06-24,13:00:00,51.0,974.75
2004-06-24,14:00:00,52.0,988.0
2004-06-24,15:00:00,59.0,971.0
2004-06-24,16:00:00,62.0,999.0
2004-06-24,17:00:00,85.0,988.5
2004-06-24,18:00:00,109.0,1075.0
2004-06-24,19:00:00,168.0,1190.0
2004-06-24,20:00:00,166.0,1172.25
2004-06-24,21:00:00,149.0,1255.5
2004-06-24,22:00:00,118.0,1189.75
2004-06-24,23:00:00,160.0,1249.25
2004-06-25,00:00:00,124.0,1072.0
2004-06-25,01:00:00,95.0,1035.0
2004-06-25,02:00:00,34.0,838.75
2004-06-25,03:00:00,-200.0,833.25
2004-06-25,04:00:00,45.0,804.25
2004-06-25,05:00:00,35.0,811.25
2004-06-25,06:00:00,141.0,1028.0
2004-06-25,07:00:00,199.0,1138.25
2004-06-25,08:00:00,224.0,1203.25
2004-06-25,09:00:00,245.0,1193.25
2004-06-25,10:00:00,153.0,1048.5
2004-06-25,11:00:00,145.0,1090.25
2004-06-25,12:00:00,130.0,1069.75
2004-06-25,13:00:00,95.0,1014.25
2004-06-25,14:00:00,88.0,971.5
2004-06-25,15:00:00,89.0,951.0
2004-06-25,16:00:00,127.0,1032.75
2004-06-25,17:00:00,149.0,982.75
2004-06-25,18:00:00,170.0,973.0
2004-06-25,19:00:00,210.0,1082.75
2004-06-25,20:00:00,230.0,1061.75
2004-06-25,21:00:00,203.0,1010.5
2004-06-25,22:00:00,174.0,1054.25
2004-06-25,23:00:00,164.0,1012.75
2004-06-26,00:00:00,76.0,869.75
2004-06-26,01:00:00,52.0,857.25
2004-06-26,02:00:00,47.0,834.75
2004-06-26,03:00:00,-200.0,844.25
2004-06-26,04:00:00,37.0,763.0
2004-06-26,05:00:00,41.0,768.5
2004-06-26,06:00:00,74.0,890.75
2004-06-26,07:00:00,168.0,1037.0
2004-06-26,08:00:00,176.0,1089.75
2004-06-26,09:00:00,184.0,1117.25
2004-06-26,10:00:00,187.0,1109.25
2004-06-26,11:00:00,118.0,961.0
2004-06-26,12:00:00,89.0,985.0
2004-06-26,13:00:00,70.0,959.5
2004-06-26,14:00:00,51.0,927.25
2004-06-26,15:00:00,52.0,957.5
2004-06-26,16:00:00,70.0,1018.75
2004-06-26,17:00:00,80.0,1010.0
2004-06-26,18:00:00,90.0,1030.25
2004-06-26,19:00:00,111.0,1099.5
2004-06-26,20:00:00,107.0,1079.0
2004-06-26,21:00:00,73.0,1035.75
2004-06-26,22:00:00,75.0,1085.0
2004-06-26,23:00:00,144.0,1214.25
2004-06-27,00:00:00,120.0,1127.0
2004-06-27,01:00:00,71.0,1038.0
2004-06-27,02:00:00,40.0,947.5
2004-06-27,03:00:00,-200.0,953.0
2004-06-27,04:00:00,34.0,868.75
2004-06-27,05:00:00,27.0,808.75
2004-06-27,06:00:00,30.0,832.5
2004-06-27,07:00:00,40.0,856.75
2004-06-27,08:00:00,56.0,966.0
2004-06-27,09:00:00,104.0,1062.5
2004-06-27,10:00:00,121.0,1110.0
2004-06-27,11:00:00,100.0,1055.25
2004-06-27,12:00:00,59.0,939.25
2004-06-27,13:00:00,42.0,816.25
2004-06-27,14:00:00,38.0,840.75
2004-06-27,15:00:00,40.0,841.75
2004-06-27,16:00:00,70.0,990.0
2004-06-27,17:00:00,95.0,1042.0
2004-06-27,18:00:00,90.0,1089.25
2004-06-27,19:00:00,90.0,1101.75
2004-06-27,20:00:00,111.0,1095.0
2004-06-27,21:00:00,135.0,1116.0
2004-06-27,22:00:00,146.0,1105.0
2004-06-27,23:00:00,100.0,1017.75
2004-06-28,00:00:00,69.0,990.75
2004-06-28,01:00:00,47.0,922.5
2004-06-28,02:00:00,26.0,873.75
2004-06-28,03:00:00,-200.0,846.0
2004-06-28,04:00:00,24.0,837.75
2004-06-28,05:00:00,55.0,827.0
2004-06-28,06:00:00,47.0,900.5
2004-06-28,07:00:00,209.0,1290.75
2004-06-28,08:00:00,348.0,1441.0
2004-06-28,09:00:00,337.0,1362.5
2004-06-28,10:00:00,280.0,1218.25
2004-06-28,11:00:00,169.0,1132.0
2004-06-28,12:00:00,126.0,1102.75
2004-06-28,13:00:00,108.0,1080.75
2004-06-28,14:00:00,93.0,1078.75
2004-06-28,15:00:00,112.0,1166.75
2004-06-28,16:00:00,110.0,1147.75
2004-06-28,17:00:00,188.0,1220.5
2004-06-28,18:00:00,203.0,1255.25
2004-06-28,19:00:00,167.0,1244.5
2004-06-28,20:00:00,116.0,1162.0
2004-06-28,21:00:00,89.0,1078.5
2004-06-28,22:00:00,103.0,1090.5
2004-06-28,23:00:00,100.0,1085.0
2004-06-29,00:00:00,86.0,1050.0
2004-06-29,01:00:00,52.0,941.0
2004-06-29,02:00:00,27.0,890.75
2004-06-29,03:00:00,-200.0,842.0
2004-06-29,04:00:00,35.0,849.5
2004-06-29,05:00:00,42.0,862.5
2004-06-29,06:00:00,57.0,955.75
2004-06-29,07:00:00,228.0,1384.25
2004-06-29,08:00:00,350.0,1501.5
2004-06-29,09:00:00,232.0,1218.5
2004-06-29,10:00:00,206.0,1236.75
2004-06-29,11:00:00,159.0,1180.75
2004-06-29,12:00:00,184.0,1251.25
2004-06-29,13:00:00,136.0,1213.75
2004-06-29,14:00:00,124.0,1165.75
2004-06-29,15:00:00,133.0,1225.75
2004-06-29,16:00:00,156.0,1265.25
2004-06-29,17:00:00,200.0,1317.25
2004-06-29,18:00:00,202.0,1371.5
2004-06-29,19:00:00,286.0,1443.0
2004-06-29,20:00:00,141.0,1200.25
2004-06-29,21:00:00,117.0,1215.5
2004-06-29,22:00:00,110.0,1160.25
2004-06-29,23:00:00,100.0,1193.5
2004-06-30,00:00:00,112.0,1198.5
2004-06-30,01:00:00,35.0,964.66666666667
2004-06-30,02:00:00,33.0,961.25
2004-06-30,03:00:00,-200.0,901.25
2004-06-30,04:00:00,28.0,863.5
2004-06-30,05:00:00,49.0,951.5
2004-06-30,06:00:00,81.0,1008.75
